,Time,Hor_eye,Ver_eye
571,74823.98475,74823.990527,74823.9963039
572,74824.0020815,74824.0078584,74824.0136402
573,74824.0194178,74824.0251947,74824.0309717
574,74824.0367541,74824.0425311,74824.048308
575,74824.0540856,74824.0598625,74824.0656437
576,74824.0714213,74824.0771982,74824.0829752
577,74824.0887576,74824.0945346,74824.1003115
578,74824.1060891,74824.1118709,74824.1176478
579,74824.1234254,74824.1292023,74824.1349793
580,74824.1407617,74824.1465387,74824.1523156
581,74824.1580925,74824.1638744,74824.1696513
582,74824.1754289,74824.1812058,74824.1869828
583,74824.1927652,74824.1985421,74824.2043191
584,74824.2100966,74824.2158785,74824.2216554
585,74824.227433,74824.2332099,74824.2389869
586,74824.2447693,74824.2505456,74824.2563226
587,74824.2621001,74824.267882,74824.2736589
588,74824.2794365,74824.2852134,74824.2909952
589,74824.2967728,74824.3025497,74824.3083267
590,74824.3141042,74824.3198861,74824.325663
591,74824.3314406,74824.3372175,74824.3429987
592,74824.3487763,74824.3545532,74824.3603301
593,74824.3661077,74824.3718895,74824.3776665
594,74824.383444,74824.389221,74824.3950028
595,74824.4007804,74824.4065573,74824.4123343
596,74824.4181118,74824.4238936,74824.4296706
597,74824.4354475,74824.4412245,74824.4470063
598,74824.4527839,74824.4585608,74824.4643377
599,74824.4701202,74824.4758971,74824.4816741
600,74824.4874516,74824.4932286,74824.4990104
601,74824.504788,74824.5105649,74824.5163418
602,74824.5221243,74824.5279006,74824.5336775
603,74824.5394551,74824.545232,74824.5510139
604,74824.5567914,74824.5625684,74824.5683453
605,74824.5741278,74824.5799047,74824.5856816
606,74824.5914592,74824.5972362,74824.603018
607,74824.6087955,74824.6203488,74824.6261312
608,74824.6319082,74824.6376851,74824.6434627
609,74824.6492396,74824.6550215,74824.660799
